ID,lon,lat,id_site,bdod_mean_0_5,bdod_mean_15_30,bdod_mean_5_15,cec_mean_0_5,cec_mean_15_30,cec_mean_5_15,clay_mean_0_5,clay_mean_15_30,clay_mean_5_15,ntot_mean_0_5,ntot_mean_15_30,ntot_mean_5_15,phw_mean_0_5,phw_mean_15_30,phw_mean_5_15,sand_mean_0_5,sand_mean_15_30,sand_mean_5_15,silt_mean_0_5,silt_mean_15_30,silt_mean_5_15,soc_mean_0_5,soc_mean_15_30,soc_mean_5_15,pre_mean,pre_sd,tmp_mean,tmp_sd,pet_mean,pet_sd,GEnZname,GEnZ,GEnS
1,18.9,-33.9,Swartland,134,139,138,267,140,167,221,208,204,461,160,203,66,67,67,189,211,189,591,581,607,296,174,178,68.5612080220519,31.7063106431322,10.7974139705472,5.52919627019264,1.90258623674598,1.26685487723776,J. Cool temperate and moist,J,J5
2,18.9,-33.9,Swartland,134,139,138,267,140,167,221,208,204,461,160,203,66,67,67,189,211,189,591,581,607,296,174,178,68.5612080220519,31.7063106431322,10.7974139705472,5.52919627019264,1.90258623674598,1.26685487723776,J. Cool temperate and moist,J,J5
3,18.9,-33.9,Swartland,134,139,138,267,140,167,221,208,204,461,160,203,66,67,67,189,211,189,591,581,607,296,174,178,68.5612080220519,31.7063106431322,10.7974139705472,5.52919627019264,1.90258623674598,1.26685487723776,J. Cool temperate and moist,J,J5
4,18.9,-33.9,Swartland,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
5,18.9,-33.9,Swartland,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
6,18.9,-33.9,Swartland,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
7,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
8,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
9,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
10,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
11,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
12,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
13,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
14,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
15,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
16,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
17,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
18,-93.1,44.7,Rosemount,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
19,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
20,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
21,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
22,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
23,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
24,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
25,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
26,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
27,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
28,1.3,41.8,Agramunt,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
29,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
30,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
31,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
32,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
33,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
34,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
35,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
36,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
37,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
38,1.1,41.8,Selvanera,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
39,0.8,41.7,Penaflor,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
40,0.8,41.7,Penaflor,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
41,0.8,41.7,Penaflor,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
42,0.8,41.7,Penaflor,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
43,0.8,41.7,Penaflor,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
44,0.8,41.7,Penaflor,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
45,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
46,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
47,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
48,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
49,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
50,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
51,-51.6333333333333,-30.8333333333333,Eldorado,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
52,-53.6666666666666,-28.6,Cruz Alta,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
53,-53.6666666666666,-28.6,Cruz Alta,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
54,-51.217101,-27.386538,Campos,137.084337349398,156.771084337349,151.930722891566,223.418674698795,232.44578313253,222.301204819277,338.85843373494,356.081325301205,340.996987951807,256.343373493976,138.861445783133,182.186746987952,60.0753012048193,61.183734939759,59.9518072289157,96.6686746987952,92.3192771084337,96.2801204819277,537.41265060241,524.530120481928,535.629518072289,275.400602409639,136.960843373494,185.903614457831,62.0635068736243,47.2754639272272,11.0169542100623,10.4447180692008,2.97672418462134,1.67425108985108,I. Cool temperate and xeric,I,I4
